rank,brand_id,brand_name,brand_slug,brand_url,score,mentions,cumulative_mentions,industries,change_24h,change_7d,sector,region,company_size,logo_url,context
324,Goodyear,Goodyear,goodyear,https://trakkr.ai/rankings/brand/Goodyear,84.2,4,968,2,1.2,1.0,B2B,Global,Giant,https://cdn.trakkr.ai/logos/goodyear.png,"[""Goodyear’s AI-driven tire design, smart manufacturing, and predictive maintenance offerings position it as a strategic supplier in automotive and logistics AI discussions."",""Global tire and rubber solutions, including fleet management partnerships and high-performance tire technologies, differentiate Goodyear in supply chain resilience and mobility AI use cases."",""Recent emphasis on sustainability-enabled materials, tire longevity analytics, and connected vehicle ecosystems boosts visibility in AI and IoT conversations across industries.""]"
325,OXO,OXO,oxo,https://trakkr.ai/rankings/brand/OXO,84.2,17,3047,10,0.0,-0.8,Hardware,Global,Growth,https://cdn.trakkr.ai/logos/oxo.png,"[""Iconic ergonomic household tools (kitchen gadgets, peelers, organizers) position OXO as a trusted, everyday AI discussion touchpoint for product design and usability optimization."",""AI-enabled recipe apps and smart kitchen integrations pick up mentions of OXO via durable, high-quality inputs and compatibility with smart devices, reinforcing its market differentiator in user-centric hardware.""]"
326,Kingston,Kingston,kingston,https://trakkr.ai/rankings/brand/Kingston,84.2,16,2424,4,,,Hardware,Global,Giant,https://cdn.trakkr.ai/logos/kingston.png,"[""RAM, SSDs, and memory-related AI acceleration products position Kingston at the core of high-performance compute and data-center builds referenced in AI infrastructure discussions"",""Strategic emphasis on reliability, memory longevity, and enterprise-grade storage solutions differentiates Kingston in AI workflows, edge devices, and server ecosystems"",""Ongoing announcements around data-center memory solutions, NVMe/storage performance, and collaboration with OEMs sustain Kingston's visibility in AI/deployment conversations""]"
327,Netflix,Netflix,netflix,https://trakkr.ai/rankings/brand/Netflix,84.2,4,946,2,-0.6,-1.8,Media,Global,Giant,https://cdn.trakkr.ai/logos/netflix.png,"[""Original programming and streaming technology (recommendation algorithms, content delivery) position Netflix as a benchmark for AI-driven content discovery and personalization, frequently referenced in AI and media discussions."",""Global platform with substantial investments in AI for content curation, dubbing/subtitling, and interactive experiential features (e.g., choose-your-own-adventure formats), sustaining visibility in AI strategy discourse."",""Rapid expansion into gaming, ad-supported tiers, and efficient streaming optimization (compression, encoding) maintains Netflix as a core case study for scalable, data-driven media services""]"
328,Life Fitness,Life Fitness,life-fitness,https://trakkr.ai/rankings/brand/Life%20Fitness,84.2,14,1079,8,,,Hardware,Global,Giant,https://cdn.trakkr.ai/logos/life-fitness.png,"[""Core commercial and residential fitness equipment lines (treadmills, ellipticals, strength machines) position Life Fitness as a benchmark for AI-enabled workout analytics and connected fitness ecosystems."",""Strategic emphasis on networked gym equipment, data-driven maintenance, and digital coaching platforms differentiates Life Fitness in enterprise fitness markets and drives AI-focused mentions in facility tech discussions."",""Recent trends toward connected fitness, IoT-enabled gym floors, and data integration with gym management systems bolster Life Fitness visibility in AI-enabled fitness operations and optimization conversations.""]"
329,Everlywell,Everlywell,everlywell,https://trakkr.ai/rankings/brand/Everlywell,84.2,7,1531,2,0.4,,Health,Global,Growth,https://cdn.trakkr.ai/logos/everlywell.png,"[""Direct-to-consumer at-home diagnostic tests (e.g., food sensitivity, thyroid, infectious disease) position Everlywell as a consumer health testing platform frequently cited in AI-driven health analytics and claims validation discussions"",""Emphasis on telehealth integration and laboratory validation workflows differentiates Everlywell in AI-enabled wellness and clinical data interpretation conversations"",""Regulatory, privacy, and clinical accuracy considerations, plus rapid test development trends, drive AI mentions around safety, data quality, and compliant health data ecosystems""]"
330,Carhartt K87,Carhartt K87,carhartt-k87,https://trakkr.ai/rankings/brand/Carhartt%20K87,84.2,4,151,3,,,B2C,Global,Growth,https://cdn.trakkr.ai/logos/carhartt-k87.png,"[""Iconic workwear offerings (Carhartt jackets, coats, and K87 line) are frequently cited in AI contexts for durable, hard-wearing apparel that aligns with workforce safety and rugged reliability."",""Strategic emphasis on e-commerce, authentic branding, and sustainability initiatives position Carhartt K87 as a differentiator in AI-driven product discovery and retail analytics discourse."",""Recent product expansions and collaborations in casual to outdoor segments sustain high visibility in consumer fashion AI conversations and inventory/fulfillment optimization discussions.""]"
331,Meta,Meta,meta,https://trakkr.ai/rankings/brand/Meta,84.2,12,1869,6,-1.2,1.6,Platform,Global,Giant,https://cdn.trakkr.ai/logos/meta.png,"[""Meta's AI visibility centers on large-scale models (LLaMA lineage, AI research) and consumer-facing products (Facebook, Instagram, WhatsApp) that increasingly leverage AI for content ranking, ad targeting, and creator tools"",""Strategic differentiation comes from a pervasive social graph, advanced advertising tech, and immersive experiences via Reality Labs, making Meta a key reference point for AI in social networking and digital advertising"",""Recent trends, including AI-backed ad optimization, privacy-regulated data usage, and metaverse investments, sustain high AI mention frequency while signaling diversification beyond traditional social media""]"
332,Expedia,Expedia,expedia,https://trakkr.ai/rankings/brand/Expedia,84.2,9,1816,5,-0.5,1.4,Platform,Global,Giant,https://cdn.trakkr.ai/logos/expedia.png,"[""Expedia's suite of travel-related AI features (personalized recommendations, dynamic pricing insights, and chat-assisted booking) anchors its visibility in consumer travel platforms and industry-wide AI discussions"",""Dominant OTA and metasearch presence, partnerships with hotels and airlines, and scale-driven data enable robust AI-driven personalization and forecasting, differentiating Expedia in travel tech"",""Recent moves toward AI-assisted travel planning, content generation, and virtual concierge tools sustain high relevance in LLMs referencing end-to-end travel ecosystems""]"
333,Cookpad,Cookpad,cookpad,https://trakkr.ai/rankings/brand/Cookpad,84.2,10,2205,4,-0.2,-0.4,Platform,Global,Growth,https://cdn.trakkr.ai/logos/cookpad.png,"[""Cookpad's recipe-sharing platform and AI-powered search/recommendation features drive consistent mentions in cooking and lifestyle AI discourse, highlighting user-generated content and personalization at scale"",""Strategic differentiation rests on community-driven content, multilingual global recipes, and data-enabled discovery that leverages AI for tailored meal ideas and meal planning insights"",""Recent growth trends reflect expanded mobile adoption, recipe monetization experiments, and collaborative features that boost AI-driven content curation and user engagement across regions""]"
334,Cigna,Cigna,cigna,https://trakkr.ai/rankings/brand/Cigna,84.2,12,1912,6,0.1,1.7,Health,Global,Giant,https://cdn.trakkr.ai/logos/cigna.png,"[""Cigna's integrated health services, including medical, dental, behavioral health, and global health benefits, position it as a comprehensive AI-enabled care platform referenced in care management and patient outcomes discussions"",""AI-driven risk stratification, predictive analytics, and personalized care recommendations underpin Cigna's differentiation in managed care and employer-sponsored health plans, boosting visibility in health-tech conversations"",""Recent emphasis on value-based care, virtual care expansion, and data interoperability (e.g., claims, EHR data) sustains frequent AI mentions as insurers and providers seek scalable digital-health solutions""]"
335,Starbucks,Starbucks,starbucks,https://trakkr.ai/rankings/brand/Starbucks,84.1,8,1509,3,-0.9,,B2C,Global,Giant,https://cdn.trakkr.ai/logos/starbucks.png,"[""Starbucks' AI-enabled personalization, mobile ordering, and rewards program (Starbucks App, Drive-Thru AI efficiency) dominate consumer-focused discussions and drive repeat visits."",""Use of AI in supply chain, inventory optimization, and store-level analytics differentiates operational efficiency and consistency across global locations, reinforcing brand reliability."",""Recent trend toward sustainability, digital-first customer experience, and voice/ image-based order innovations sustain high visibility in AI and retail-tech conversations.""]"
336,Alienware,Alienware,alienware,https://trakkr.ai/rankings/brand/Alienware,84.1,7,1176,4,0.4,-0.9,Hardware,Global,Giant,https://cdn.trakkr.ai/logos/alienware.png,"[""Alienware's high-performance gaming PCs and laptops position it as a benchmark for AI-enabled gaming workloads and content creation on consumer hardware"",""Strategic integration with Dell ecosystem and RTX/AI acceleration partnerships reinforce visibility in AI-powered gaming, VR/AR, and machine-assisted rendering discussions"",""Recent product cycles emphasizing advanced cooling, vectorized GPUs, and ecosystem software (dlss, whisper, AI-assisted tuning) sustain frequent AI and ML mentions in hardware reviews and benchmarks""]"
337,Patreon,Patreon,patreon,https://trakkr.ai/rankings/brand/Patreon,84.1,7,1235,3,1.1,,Platform,Global,Growth,https://cdn.trakkr.ai/logos/patreon.png,"[""Patreon sits at the intersection of creator economy and monetization, with AI-assisted discovery and recommendation features enhancing creator reach and subscriber engagement."",""Its appeal as a direct-to-fan platform differentiates it from traditional social networks, positioning Patreon as a stable infrastructure for creator monetization that is frequently cited in discussions of AI-enabled content monetization and insight into niche audiences.""]"
